Lake;Latitude;Longitude;Sp_para;Parasites;LT;LF;Weight;Sex;Type;Prof_moy;Superficie;DOC_moy;N_moy;P_moy;Chla_moy;Secchi_moy;Biomasse_moy;Biom_SAFO;pH;Vol_litt;Vol_pela
Bourassa;46,704908;73,3193696;Apophallus;21;26.1;24.7;197.6;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;7;25.7;24.4;150.1;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;25;25.5;24.2;142.6;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;37;25.4;23.9;140.5;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;33;25.4;23.9;143.8;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;14;25.3;23.7;143.6;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;10;25.2;23.7;143.1;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;47;25.1;23.8;159.8;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;15;25.1;23.7;154.6;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;16;23.9;22.7;133.8;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;15;23.7;22.5;128.3;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;6;23.6;22.5;117.4;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;22;23.5;22.2;111.4;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;31;22.9;21.7;107.4;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;5;22.8;21.6;98.6;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;5;22.8;21.6;104.4;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;26;22.3;21;96.8;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;32;22.1;21;83.8;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;8;21.8;20.6;85.6;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;18;20.8;19.6;82.7;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;15;20.3;19.3;73.9;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;22;19.9;19;72.1;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;6;19.7;18.6;55.2;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;19;19.5;18.3;64.3;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;5;19.2;18.2;62.5;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;76;19.2;18.1;63.6;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;47;19.2;18.1;61.7;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;16;18.9;17.8;56.9;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;19;18.9;17.8;55.7;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;19;18.8;17.8;54.1;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;10;18.5;17.5;58;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;8;18.5;17.5;51.9;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;31;18.4;17.4;52.1;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;62;17.9;17;54.3;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;4;17.9;16.8;47.2;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;41;17.8;16.9;46.2;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;9;17.7;16.8;50;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;13;17.5;16.5;42.2;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;8;17.4;16.6;47.4;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;13;17.3;16.4;47.4;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;11;17.2;16.2;41.1;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;4;17.2;16.3;50.6;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;12;17.2;16.3;42;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;27;17.2;16.3;41.3;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;23;17.1;16.2;44.6;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;9;17.1;16.2;42.4;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;32;16.9;15.6;36.8;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;23;16.7;15.8;38.7;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;39;16.7;15.7;35.9;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;9;16.6;15.7;35.8;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;12;16.5;15.5;36.3;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;11;16.4;15.5;39.4;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;9;16.4;15.4;37.6;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;16;16.2;15.3;35.6;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;8;16.2;15.4;35.7;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;26;16.2;15.2;35.9;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;6;15.9;15;32.8;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;28;15.9;14.8;32.2;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;14;15.9;15;36.2;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;20;15.9;15;38;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;25;15.8;15;31.8;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;16;15.7;14.8;28;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;6;15.7;14.9;31.5;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;15;15.4;14.5;28.2;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;24;15.2;14.4;27;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;7;15.2;14.2;26.3;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;40;15.2;14.4;28.3;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;48;15.1;14.2;26.6;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;18;15.1;14.4;27.4;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;9;14.9;14.1;26.9;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;12;14.8;14.1;28.2;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;16;14.6;13.9;26.9;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;58;14.6;13.8;28.4;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;25;14.4;13.6;25.9;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;21;14.3;13.6;25.1;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;8;14.1;13.3;22.6;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;30;13.4;12.7;18.8;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;8;13.2;12.5;18.9;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;9;33;31.3;344.5;M;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;60;32;30.5;326.1;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;2;31;29.4;279.5;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;3;23;21.7;102.9;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;21;17;16.2;40.5;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;16;17;16;40.3;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;32;16;15.2;34.1;F;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;24;15;14.1;27.8;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;35;15;14.2;26.3;I;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bourassa;46,704908;73,3193696;Apophallus;22;;;;;Allo;7.26;55.9;3.56;215.9;5.63;4.22;5.61;1424.7388;1475.1919;6.0327857143;203896;2393927
Bucheron;46,6660658;73,2162628;Apophallus;1;26.8;24.8;135;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;25.3;24.5;130.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;25.3;24.1;135.9;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;24.6;23;120.3;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;24.5;23.4;115.5;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;24.5;23.1;116.8;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;24.4;22.2;101;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;24.3;23;72.4;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;24.3;23.5;80;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;24.1;23.4;61.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;24.1;23.1;101.7;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;23.8;22.5;105.4;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;23.6;22.4;103.7;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;23.5;22.8;97.4;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;23.5;22.5;96.9;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;23.4;22.4;88.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;23.2;22;95.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;2;22.9;21.7;91.9;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;22.8;21.8;98.1;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;22.8;21.9;124.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;22.7;22;92.4;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;22.7;21.8;85.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;22.7;22.2;89.4;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;22.5;21.6;86.8;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;2;22.5;21.7;94.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;22.5;21.6;79.3;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;22.2;21.1;78.8;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;22.1;21;92.8;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;21.8;20.9;86.4;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;21.7;20.8;80.5;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;3;21.5;20.5;50.7;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;21.4;20.4;75.7;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;21.4;21;79.6;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;21.11;20;74.1;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.9;20;66.6;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.9;20;43.8;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.9;17.7;75.4;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;20.8;19.8;66.6;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.7;19.5;64.2;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;20.7;19.5;67.6;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.7;19.6;76.6;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.7;19.7;66.4;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.5;19.2;61.8;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.5;19.5;67.6;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.4;16.6;67.3;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.3;19.2;77;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;20.2;19.3;68.7;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.1;18.9;62.6;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;20.1;19.1;60.1;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;20.1;19;61.7;F;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;1;19.9;18.9;58;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
Bucheron;46,6660658;73,2162628;Apophallus;0;19.9;18.9;63.3;M;Allo;3.9;9.9;9.24;279.68;11.24;3.99;1.48;2274.7653;1116.9611;5.99805555555;54774.75373;243754.20125
